"Period","Group","Sender","datetime","Time","ClientTime","Key","actions.1","actions.2","action","id","rank","payoff","targets.1","targets.2"
3,1,"2","2016-04-06 11:34:21.429",1459967661429083136,1459967641665,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:21.429",1459967661429083136,1459967641665,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:21.429",1459967661429331456,1459967641665,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:21.429",1459967661429476096,1459967641665,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:21.543",1459967661542966272,1459967641781,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:21.543",1459967661542966272,1459967641781,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:21.543",1459967661543160064,1459967641781,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:21.543",1459967661543317504,1459967641781,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:21.677",1459967661676805120,1459967641915,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:21.677",1459967661676805120,1459967641915,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:21.677",1459967661677054976,1459967641915,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:21.677",1459967661677225984,1459967641915,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:21.793",1459967661792514304,1459967642031,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:21.793",1459967661792514304,1459967642031,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:21.793",1459967661792708352,1459967642031,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:21.793",1459967661792873216,1459967642031,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:21.909",1459967661909029376,1459967642148,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:21.909",1459967661909029376,1459967642148,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:21.909",1459967661909212416,1459967642148,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:21.909",1459967661909377536,1459967642148,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.026",1459967662025509632,1459967642265,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.026",1459967662025509632,1459967642265,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.026",1459967662025695744,1459967642265,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.026",1459967662025855232,1459967642265,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.143",1459967662142743808,1459967642382,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.143",1459967662142743808,1459967642382,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.143",1459967662142933760,1459967642382,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.143",1459967662143099392,1459967642382,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.260",1459967662260205824,1459967642499,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.260",1459967662260205824,1459967642499,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.260",1459967662260378112,1459967642499,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.261",1459967662260541440,1459967642499,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.368",1459967662368104192,1459967642599,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.368",1459967662368104192,1459967642599,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.368",1459967662368301824,1459967642599,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.368",1459967662368463872,1459967642599,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.477",1459967662477083648,1459967642716,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.477",1459967662477083648,1459967642716,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.477",1459967662477277696,1459967642716,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.477",1459967662477451520,1459967642716,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.593",1459967662593265920,1459967642832,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.593",1459967662593265920,1459967642832,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.593",1459967662593465856,1459967642832,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.594",1459967662593633792,1459967642832,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.711",1459967662710941440,1459967642949,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.711",1459967662710941440,1459967642949,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.711",1459967662711141632,1459967642949,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.711",1459967662711306496,1459967642949,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.824",1459967662824082432,1459967643067,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.824",1459967662824082432,1459967643067,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.824",1459967662824274944,1459967643067,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.824",1459967662824437760,1459967643067,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:22.936",1459967662935954944,1459967643167,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:22.936",1459967662935954944,1459967643167,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:22.936",1459967662936138752,1459967643167,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:22.936",1459967662936299776,1459967643167,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:23.045",1459967663044590336,1459967643283,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.045",1459967663044590336,1459967643283,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:23.045",1459967663044780800,1459967643283,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.045",1459967663044939776,1459967643283,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:23.161",1459967663161074176,1459967643400,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.161",1459967663161074176,1459967643400,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:23.161",1459967663161266688,1459967643400,"actions",0,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.161",1459967663161477376,1459967643400,"targets",NA,NA,NA,NA,NA,NA,0,6.91
3,1,"2","2016-04-06 11:34:23.279",1459967663278994688,1459967643518,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.279",1459967663278994688,1459967643518,"state",NA,NA,0,0,2,0,NA,NA
3,1,"2","2016-04-06 11:34:23.279",1459967663279189504,1459967643518,"actions",0.3,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.279",1459967663279353600,1459967643518,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:23.396",1459967663395633920,1459967643635,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.396",1459967663395633920,1459967643635,"state",NA,NA,0.3,0,2,40,NA,NA
3,1,"2","2016-04-06 11:34:23.396",1459967663395821824,1459967643635,"actions",0.6,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.396",1459967663395989760,1459967643635,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:23.511",1459967663510971136,1459967643750,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.511",1459967663510971136,1459967643750,"state",NA,NA,0.6,0,2,80,NA,NA
3,1,"2","2016-04-06 11:34:23.513",1459967663513058304,1459967643750,"actions",0.9,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.513",1459967663513231872,1459967643750,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:23.628",1459967663627627264,1459967643866,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.628",1459967663627627264,1459967643866,"state",NA,NA,0.9,0,2,120,NA,NA
3,1,"2","2016-04-06 11:34:23.628",1459967663627823616,1459967643866,"actions",1.2,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.628",1.459967663628e+18,1459967643866,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:23.745",1459967663745432320,1459967643983,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.745",1459967663745432320,1459967643983,"state",NA,NA,1.2,0,2,160,NA,NA
3,1,"2","2016-04-06 11:34:23.746",1459967663745637376,1459967643983,"actions",1.5,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.746",1459967663745822208,1459967643983,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:23.862",1459967663862107648,1459967644099,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.862",1459967663862107648,1459967644099,"state",NA,NA,1.5,0,2,200,NA,NA
3,1,"2","2016-04-06 11:34:23.862",1459967663862297344,1459967644099,"actions",1.8,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.862",1459967663862460160,1459967644099,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:23.978",1459967663978168832,1459967644217,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:23.978",1459967663978168832,1459967644217,"state",NA,NA,1.8,0,2,240,NA,NA
3,1,"2","2016-04-06 11:34:23.978",1459967663978423808,1459967644217,"actions",2.1,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:23.979",1459967663978596096,1459967644217,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.096",1459967664095601408,1459967644334,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.096",1459967664095601408,1459967644334,"state",NA,NA,2.1,0,2,280,NA,NA
3,1,"2","2016-04-06 11:34:24.096",1459967664095824384,1459967644334,"actions",2.4,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.096",1459967664095988224,1459967644334,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.212",1459967664211512576,1459967644450,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.212",1459967664211512576,1459967644450,"state",NA,NA,2.4,0,2,320,NA,NA
3,1,"2","2016-04-06 11:34:24.212",1459967664211698944,1459967644450,"actions",2.7,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.212",1459967664211861760,1459967644450,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.327",1459967664327469312,1459967644566,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.327",1459967664327469312,1459967644566,"state",NA,NA,2.7,0,2,360,NA,NA
3,1,"2","2016-04-06 11:34:24.328",1459967664327666432,1459967644566,"actions",3,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.328",1459967664327826432,1459967644566,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.445",1459967664444974848,1459967644684,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.445",1459967664444974848,1459967644684,"state",NA,NA,3,0,2,400,NA,NA
3,1,"2","2016-04-06 11:34:24.445",1459967664445174528,1459967644684,"actions",3.3,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.445",1459967664445347072,1459967644684,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.562",1459967664562169600,1459967644801,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.562",1459967664562169600,1459967644801,"state",NA,NA,3.3,0,2,440,NA,NA
3,1,"2","2016-04-06 11:34:24.562",1459967664562372608,1459967644801,"actions",3.6,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.563",1459967664562542080,1459967644801,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.678",1459967664678246656,1459967644917,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.678",1459967664678246656,1459967644917,"state",NA,NA,3.6,0,2,480,NA,NA
3,1,"2","2016-04-06 11:34:24.678",1459967664678441728,1459967644917,"actions",3.9,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.679",1459967664678609408,1459967644917,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.794",1459967664794122752,1459967645033,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.794",1459967664794122752,1459967645033,"state",NA,NA,3.9,0,2,520,NA,NA
3,1,"2","2016-04-06 11:34:24.794",1459967664794348544,1459967645033,"actions",4.2,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.795",1459967664794518016,1459967645033,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:24.913",1459967664912796416,1459967645151,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:24.913",1459967664912796416,1459967645151,"state",NA,NA,4.2,0,2,560,NA,NA
3,1,"2","2016-04-06 11:34:24.913",1.459967664913e+18,1459967645151,"actions",4.5,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:24.913",1459967664913170432,1459967645151,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.030",1459967665030163968,1459967645268,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.030",1459967665030163968,1459967645268,"state",NA,NA,4.5,0,2,600,NA,NA
3,1,"2","2016-04-06 11:34:25.030",1459967665030371328,1459967645268,"actions",4.8,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.031",1459967665030532608,1459967645268,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.145",1459967665144891392,1459967645383,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.145",1459967665144891392,1459967645383,"state",NA,NA,4.8,0,2,640,NA,NA
3,1,"2","2016-04-06 11:34:25.145",1459967665145083136,1459967645383,"actions",5.1,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.145",1459967665145247232,1459967645383,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.250",1459967665250224640,1459967645489,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.250",1459967665250224640,1459967645489,"state",NA,NA,5.1,0,2,680,NA,NA
3,1,"2","2016-04-06 11:34:25.250",1459967665250432512,1459967645489,"actions",5.4,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.251",1459967665250597632,1459967645489,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.364",1459967665363776000,1459967645602,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.364",1459967665363776000,1459967645602,"state",NA,NA,5.4,0,2,720,NA,NA
3,1,"2","2016-04-06 11:34:25.364",1459967665363976960,1459967645602,"actions",5.7,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.364",1459967665364143104,1459967645602,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.481",1459967665480783104,1459967645719,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.481",1459967665480783104,1459967645719,"state",NA,NA,5.7,0,2,760,NA,NA
3,1,"2","2016-04-06 11:34:25.481",1459967665480982016,1459967645719,"actions",6,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.481",1459967665481145344,1459967645719,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.596",1459967665595710464,1459967645835,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.596",1459967665595710464,1459967645835,"state",NA,NA,6,0,2,800,NA,NA
3,1,"2","2016-04-06 11:34:25.596",1459967665595923456,1459967645835,"actions",6.3,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.596",1459967665596126208,1459967645835,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.712",1459967665712472320,1459967645951,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.712",1459967665712472320,1459967645951,"state",NA,NA,6.3,0,2,840,NA,NA
3,1,"2","2016-04-06 11:34:25.713",1459967665712725248,1459967645951,"actions",6.6,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.713",1459967665712939264,1459967645951,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.830",1459967665829615360,1459967646068,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.830",1459967665829615360,1459967646068,"state",NA,NA,6.6,0,2,880,NA,NA
3,1,"2","2016-04-06 11:34:25.830",1459967665829804800,1459967646068,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.830",1459967665829970176,1459967646068,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:25.947",1459967665947019520,1459967646184,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:25.947",1459967665947019520,1459967646184,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:25.947",1459967665947201024,1459967646184,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:25.947",1459967665947358976,1459967646184,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.063",1459967666063398656,1459967646302,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.063",1459967666063398656,1459967646302,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.064",1459967666063592192,1459967646302,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.064",1459967666063753984,1459967646302,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.178",1459967666178332160,1459967646417,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.178",1459967666178332160,1459967646417,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.179",1459967666178538240,1459967646417,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.179",1459967666178701312,1459967646417,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.296",1459967666296128512,1459967646534,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.296",1459967666296128512,1459967646534,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.296",1459967666296322304,1459967646534,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.296",1459967666296486144,1459967646534,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.414",1459967666414378496,1459967646653,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.414",1459967666414378496,1459967646653,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.415",1459967666414603264,1459967646653,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.415",1459967666414768384,1459967646653,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.520",1459967666520491264,1459967646754,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.520",1459967666520491264,1459967646754,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.521",1459967666520677632,1459967646754,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.521",1459967666520837888,1459967646754,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.625",1459967666625379584,1459967646869,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.625",1459967666625379584,1459967646869,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.626",1459967666625564928,1459967646869,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.626",1459967666625748480,1459967646869,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.736",1459967666735719424,1459967646968,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.736",1459967666735719424,1459967646968,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.736",1459967666735920896,1459967646968,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.736",1459967666736084736,1459967646968,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.841",1459967666840660224,1459967647071,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.841",1459967666840660224,1459967647071,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.841",1459967666840852736,1459967647071,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.841",1459967666841015808,1459967647071,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:26.948",1459967666947567104,1459967647186,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:26.948",1459967666947567104,1459967647186,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:26.948",1459967666947750912,1459967647186,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:26.948",1459967666947912704,1459967647186,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:27.063",1459967667063036928,1459967647302,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:27.063",1459967667063036928,1459967647302,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:27.063",1459967667063223552,1459967647302,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:27.063",1459967667063388160,1459967647302,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:27.181",1459967667181276928,1459967647420,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:27.181",1459967667181276928,1459967647420,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:27.181",1459967667181497856,1459967647420,"actions",6.64,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:27.182",1459967667181663488,1459967647420,"targets",NA,NA,NA,NA,NA,NA,6.64,6.91
3,1,"2","2016-04-06 11:34:27.286",1459967667286177792,1459967647530,"state",NA,NA,6.91,1,1,460.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:27.286",1459967667286177792,1459967647530,"state",NA,NA,6.64,0,2,885.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:27.286",1459967667286373888,1459967647530,"actions",6.94,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:27.287",1459967667286543872,1459967647530,"targets",NA,NA,NA,NA,NA,NA,7.87,6.91
3,1,"2","2016-04-06 11:34:27.399",1459967667398514432,1459967647637,"state",NA,NA,6.94,0,1,462.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:27.399",1459967667398514432,1459967647637,"state",NA,NA,6.91,1,2,921.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:27.399",1459967667398736384,1459967647637,"actions",7.24,6.91,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:27.399",1459967667398901504,1459967647637,"targets",NA,NA,NA,NA,NA,NA,7.87,6.91
3,1,"2","2016-04-06 11:34:27.514",1459967667514388736,1459967647755,"state",NA,NA,7.24,0,1,482.666666666667,NA,NA
