"","Period","Group","Sender","Time","ClientTime","Key","actions1","actions2","actions3","actions4","action","id","rank","payoff","targets1","targets2","targets3","targets4"
"6883",4,1,"2",1457541560673817088,1457541560640,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6884",4,1,"2",1457541560673817088,1457541560640,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6885",4,1,"2",1457541560673817088,1457541560640,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6886",4,1,"2",1457541560673817088,1457541560640,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6887",4,1,"2",1457541560674181376,1457541560640,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6888",4,1,"2",1457541560674469632,1457541560640,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6889",4,1,"2",1457541560939038464,1457541560905,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6890",4,1,"2",1457541560939038464,1457541560905,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6891",4,1,"2",1457541560939038464,1457541560905,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6892",4,1,"2",1457541560939038464,1457541560905,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6893",4,1,"2",1457541560939408896,1457541560905,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6894",4,1,"2",1457541560939693312,1457541560905,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6895",4,1,"2",1457541561210076416,1457541561176,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6896",4,1,"2",1457541561210076416,1457541561176,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6897",4,1,"2",1457541561210076416,1457541561176,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6898",4,1,"2",1457541561210076416,1457541561176,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6899",4,1,"2",1457541561210278912,1457541561176,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6900",4,1,"2",1457541561210424576,1457541561176,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6901",4,1,"2",1457541561478874880,1457541561445,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6902",4,1,"2",1457541561478874880,1457541561445,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6903",4,1,"2",1457541561478874880,1457541561445,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6904",4,1,"2",1457541561478874880,1457541561445,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6905",4,1,"2",1457541561479083008,1457541561445,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6906",4,1,"2",1457541561479260672,1457541561445,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6907",4,1,"2",1457541561750234112,1457541561716,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6908",4,1,"2",1457541561750234112,1457541561716,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6909",4,1,"2",1457541561750234112,1457541561716,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6910",4,1,"2",1457541561750234112,1457541561716,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6911",4,1,"2",1457541561750456832,1457541561716,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6912",4,1,"2",1457541561750609664,1457541561716,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6913",4,1,"2",1457541562017468160,1457541561983,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6914",4,1,"2",1457541562017468160,1457541561983,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6915",4,1,"2",1457541562017468160,1457541561983,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6916",4,1,"2",1457541562017468160,1457541561983,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6917",4,1,"2",1457541562017685248,1457541561983,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6918",4,1,"2",1457541562017834752,1457541561983,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6919",4,1,"2",1457541562285559808,1457541562251,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6920",4,1,"2",1457541562285559808,1457541562251,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6921",4,1,"2",1457541562285559808,1457541562251,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6922",4,1,"2",1457541562285559808,1457541562251,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6923",4,1,"2",1457541562285828352,1457541562251,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6924",4,1,"2",1457541562286014464,1457541562251,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6925",4,1,"2",1457541562551437056,1457541562517,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6926",4,1,"2",1457541562551437056,1457541562517,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6927",4,1,"2",1457541562551437056,1457541562517,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6928",4,1,"2",1457541562551437056,1457541562517,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6929",4,1,"2",1457541562551876096,1457541562517,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6930",4,1,"2",1457541562552167936,1457541562517,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6931",4,1,"2",1457541562816782848,1457541562783,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6932",4,1,"2",1457541562816782848,1457541562783,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6933",4,1,"2",1457541562816782848,1457541562783,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6934",4,1,"2",1457541562816782848,1457541562783,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6935",4,1,"2",1457541562817151488,1457541562783,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6936",4,1,"2",1457541562817456640,1457541562783,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6937",4,1,"2",1.457541563084e+18,1457541563049,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6938",4,1,"2",1.457541563084e+18,1457541563049,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6939",4,1,"2",1.457541563084e+18,1457541563049,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6940",4,1,"2",1.457541563084e+18,1457541563049,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6941",4,1,"2",1457541563084390656,1457541563050,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6942",4,1,"2",1457541563084683520,1457541563050,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6943",4,1,"2",1457541563352105216,1457541563318,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6944",4,1,"2",1457541563352105216,1457541563318,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6945",4,1,"2",1457541563352105216,1457541563318,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6946",4,1,"2",1457541563352105216,1457541563318,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6947",4,1,"2",1457541563352473344,1457541563318,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6948",4,1,"2",1457541563352773120,1457541563318,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6949",4,1,"2",1457541563626581248,1457541563592,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6950",4,1,"2",1457541563626581248,1457541563592,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6951",4,1,"2",1457541563626581248,1457541563592,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6952",4,1,"2",1457541563626581248,1457541563592,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6953",4,1,"2",1457541563626941696,1457541563592,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6954",4,1,"2",1457541563627256320,1457541563592,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6955",4,1,"2",1457541563894798592,1457541563861,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6956",4,1,"2",1457541563894798592,1457541563861,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6957",4,1,"2",1457541563894798592,1457541563861,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6958",4,1,"2",1457541563894798592,1457541563861,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6959",4,1,"2",1457541563895018752,1457541563861,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6960",4,1,"2",1457541563895170304,1457541563861,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6961",4,1,"2",1457541564160992512,1457541564127,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6962",4,1,"2",1457541564160992512,1457541564127,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6963",4,1,"2",1457541564160992512,1457541564127,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6964",4,1,"2",1457541564160992512,1457541564127,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6965",4,1,"2",1457541564161217792,1457541564127,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6966",4,1,"2",1457541564161369344,1457541564127,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6967",4,1,"2",1457541564426670592,1457541564392,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6968",4,1,"2",1457541564426670592,1457541564392,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6969",4,1,"2",1457541564426670592,1457541564392,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6970",4,1,"2",1457541564426670592,1457541564392,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6971",4,1,"2",1457541564427078400,1457541564392,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6972",4,1,"2",1457541564427399424,1457541564392,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6973",4,1,"2",1457541564694963200,1457541564660,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6974",4,1,"2",1457541564694963200,1457541564660,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6975",4,1,"2",1457541564694963200,1457541564660,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6976",4,1,"2",1457541564694963200,1457541564660,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6977",4,1,"2",1457541564695384064,1457541564660,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6978",4,1,"2",1457541564695693824,1457541564660,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6979",4,1,"2",1457541564962526464,1457541564928,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6980",4,1,"2",1457541564962526464,1457541564928,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6981",4,1,"2",1457541564962526464,1457541564928,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6982",4,1,"2",1457541564962526464,1457541564928,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6983",4,1,"2",1457541564962932736,1457541564928,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6984",4,1,"2",1457541564963271168,1457541564928,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6985",4,1,"2",1457541565229975040,1457541565195,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6986",4,1,"2",1457541565229975040,1457541565195,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6987",4,1,"2",1457541565229975040,1457541565195,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6988",4,1,"2",1457541565229975040,1457541565195,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6989",4,1,"2",1457541565230433536,1457541565195,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6990",4,1,"2",1457541565230766848,1457541565195,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6991",4,1,"2",1457541565496879872,1457541565462,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6992",4,1,"2",1457541565496879872,1457541565462,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6993",4,1,"2",1457541565496879872,1457541565462,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"6994",4,1,"2",1457541565496879872,1457541565462,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"6995",4,1,"2",1457541565497299456,1457541565462,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"6996",4,1,"2",1457541565497594112,1457541565462,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"6997",4,1,"2",1457541565808683264,1457541565774,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"6998",4,1,"2",1457541565808683264,1457541565774,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"6999",4,1,"2",1457541565808683264,1457541565774,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7000",4,1,"2",1457541565808683264,1457541565774,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7001",4,1,"2",1457541565809079552,1457541565774,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7002",4,1,"2",1457541565809374720,1457541565774,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7003",4,1,"2",1457541566110685952,1457541566076,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7004",4,1,"2",1457541566110685952,1457541566076,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7005",4,1,"2",1457541566110685952,1457541566076,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7006",4,1,"2",1457541566110685952,1457541566076,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7007",4,1,"2",1457541566111090688,1457541566076,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7008",4,1,"2",1457541566111399424,1457541566076,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7009",4,1,"2",1457541566423810816,1457541566389,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7010",4,1,"2",1457541566423810816,1457541566389,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7011",4,1,"2",1457541566423810816,1457541566389,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7012",4,1,"2",1457541566423810816,1457541566389,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7013",4,1,"2",1457541566424184320,1457541566389,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7014",4,1,"2",1457541566424477184,1457541566389,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7015",4,1,"2",1457541566684206848,1457541566649,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7016",4,1,"2",1457541566684206848,1457541566649,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7017",4,1,"2",1457541566684206848,1457541566649,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7018",4,1,"2",1457541566684206848,1457541566649,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7019",4,1,"2",1457541566684596992,1457541566649,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7020",4,1,"2",1457541566684891904,1457541566649,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7021",4,1,"2",1457541566959368960,1457541566924,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7022",4,1,"2",1457541566959368960,1457541566924,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7023",4,1,"2",1457541566959368960,1457541566924,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7024",4,1,"2",1457541566959368960,1457541566924,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7025",4,1,"2",1457541566959781888,1457541566925,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7026",4,1,"2",1457541566960081920,1457541566925,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7027",4,1,"2",1457541567229128704,1457541567194,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7028",4,1,"2",1457541567229128704,1457541567194,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7029",4,1,"2",1457541567229128704,1457541567194,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7030",4,1,"2",1457541567229128704,1457541567194,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7031",4,1,"2",1457541567229500672,1457541567194,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7032",4,1,"2",1457541567229788416,1457541567195,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7033",4,1,"2",1457541567501007360,1457541567466,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7034",4,1,"2",1457541567501007360,1457541567466,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7035",4,1,"2",1457541567501007360,1457541567466,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7036",4,1,"2",1457541567501007360,1457541567466,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7037",4,1,"2",1457541567501413120,1457541567466,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7038",4,1,"2",1457541567501711872,1457541567466,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7039",4,1,"2",1457541567774266880,1457541567739,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7040",4,1,"2",1457541567774266880,1457541567739,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7041",4,1,"2",1457541567774266880,1457541567739,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7042",4,1,"2",1457541567774266880,1457541567739,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7043",4,1,"2",1457541567774656256,1457541567739,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7044",4,1,"2",1457541567774950144,1457541567740,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7045",4,1,"2",1457541568047875072,1457541568013,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7046",4,1,"2",1457541568047875072,1457541568013,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7047",4,1,"2",1457541568047875072,1457541568013,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7048",4,1,"2",1457541568047875072,1457541568013,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7049",4,1,"2",1457541568048269824,1457541568013,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7050",4,1,"2",1457541568048568064,1457541568013,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7051",4,1,"2",1457541568318991616,1457541568284,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7052",4,1,"2",1457541568318991616,1457541568284,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7053",4,1,"2",1457541568318991616,1457541568284,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7054",4,1,"2",1457541568318991616,1457541568284,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7055",4,1,"2",1457541568319378688,1457541568284,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7056",4,1,"2",1457541568319682048,1457541568284,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7057",4,1,"2",1457541568591681536,1457541568557,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7058",4,1,"2",1457541568591681536,1457541568557,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7059",4,1,"2",1457541568591681536,1457541568557,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7060",4,1,"2",1457541568591681536,1457541568557,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7061",4,1,"2",1457541568592069888,1457541568557,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7062",4,1,"2",1457541568592368128,1457541568557,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7063",4,1,"2",1457541568886301440,1457541568852,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7064",4,1,"2",1457541568886301440,1457541568852,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7065",4,1,"2",1457541568886301440,1457541568852,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7066",4,1,"2",1457541568886301440,1457541568852,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7067",4,1,"2",1457541568886480896,1457541568852,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7068",4,1,"2",1457541568886612736,1457541568852,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7069",4,1,"2",1457541569158191360,1457541569124,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7070",4,1,"2",1457541569158191360,1457541569124,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7071",4,1,"2",1457541569158191360,1457541569124,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7072",4,1,"2",1457541569158191360,1457541569124,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7073",4,1,"2",1457541569158443264,1457541569124,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7074",4,1,"2",1457541569158593792,1457541569124,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7075",4,1,"2",1457541569425743872,1457541569391,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7076",4,1,"2",1457541569425743872,1457541569391,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7077",4,1,"2",1457541569425743872,1457541569391,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7078",4,1,"2",1457541569425743872,1457541569391,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7079",4,1,"2",1457541569425951488,1457541569391,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7080",4,1,"2",1457541569426101504,1457541569391,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7081",4,1,"2",1457541569693276672,1457541569659,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7082",4,1,"2",1457541569693276672,1457541569659,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7083",4,1,"2",1457541569693276672,1457541569659,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7084",4,1,"2",1457541569693276672,1457541569659,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
"7085",4,1,"2",1457541569693485568,1457541569659,"actions",7,8.29,6.09,3.26,NA,NA,NA,NA,NA,NA,NA,NA
"7086",4,1,"2",1457541569693633792,1457541569659,"targets",NA,NA,NA,NA,NA,NA,NA,NA,7,8.29,6.09,3.26
"7087",4,1,"2",1457541569961282816,1457541569927,"state",NA,NA,NA,NA,8.29,1,1,552.666666666667,NA,NA,NA,NA
"7088",4,1,"2",1457541569961282816,1457541569927,"state",NA,NA,NA,NA,7,0,2,622.222222222222,NA,NA,NA,NA
"7089",4,1,"2",1457541569961282816,1457541569927,"state",NA,NA,NA,NA,6.09,2,3,676.666666666667,NA,NA,NA,NA
"7090",4,1,"2",1457541569961282816,1457541569927,"state",NA,NA,NA,NA,3.26,3,4,434.666666666667,NA,NA,NA,NA
